"array","sample","round","t","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","array2"
1,98,8,20,117997.586925257,51536.6637356038,96625.1710363052,157943.793869557,251.160113638955,174.710629806048,4352.00870442459,0,0,0,0,0,0,0,34185.9026155556,102012.21739952,270881.684488943,956015.884679606,2078.60581183246,1545.64786954413,72782.504916876,0,0,0,0,0,0,0,543416.123191061,0,120017.94163137,0,21710.9403051686,0,24984.466405618,0,115259.943652227,0,4757.99797914342,0,12751.454883761,0,435315.894291819,0,1
1,24,10,20,111601.316815131,54376.2065910487,101965.312227802,157177.120461962,237.541287876199,159.579422159084,3610.15760346562,0,0,0,0,0,0,0,30750.3451112568,107214.089397119,284269.529090229,942312.122311536,2359.51049034825,1687.25216469198,70954.1528852363,0,0,0,0,0,0,0,552291.911260735,0,117812.249545219,0,21480.0910265802,0,28502.6764359327,0,112497.295677521,0,5314.95386769764,0,10706.3370461086,0,444683.474644059,0,1
1,24,10,20,111601.316815131,54376.2065910487,101965.312227802,157177.120461962,237.541287876199,159.579422159084,3610.15760346562,0,0,0,0,0,0,0,30750.3451112568,107214.089397119,284269.529090229,942312.122311536,2359.51049034825,1687.25216469198,70954.1528852363,0,0,0,0,0,0,0,552291.911260735,0,117812.249545219,0,21480.0910265802,0,28502.6764359327,0,112497.295677521,0,5314.95386769764,0,10706.3370461086,0,444683.474644059,0,1
1,47,8,20,120687.417625675,51876.8012933957,99291.4956132781,153532.899304048,251.407051350244,159.240689487403,3742.20296828378,0,0,0,0,0,0,0,37453.6190628177,98855.7677627754,269313.606524549,963176.36329574,2274.80487085667,1532.84228525854,70641.0973163012,0,0,0,0,0,0,0,557955.921550168,0,102288.154856849,0,17312.0693872022,0,25817.3506035982,0,97013.4171068428,0,5274.73775000565,0,10274.7398399616,0,433288.965404541,0,1
1,24,10,20,111601.316815131,54376.2065910487,101965.312227802,157177.120461962,237.541287876199,159.579422159084,3610.15760346562,0,0,0,0,0,0,0,30750.3451112568,107214.089397119,284269.529090229,942312.122311536,2359.51049034825,1687.25216469198,70954.1528852363,0,0,0,0,0,0,0,552291.911260735,0,117812.249545219,0,21480.0910265802,0,28502.6764359327,0,112497.295677521,0,5314.95386769764,0,10706.3370461086,0,444683.474644059,0,1
1,24,10,20,111601.316815131,54376.2065910487,101965.312227802,157177.120461962,237.541287876199,159.579422159084,3610.15760346562,0,0,0,0,0,0,0,30750.3451112568,107214.089397119,284269.529090229,942312.122311536,2359.51049034825,1687.25216469198,70954.1528852363,0,0,0,0,0,0,0,552291.911260735,0,117812.249545219,0,21480.0910265802,0,28502.6764359327,0,112497.295677521,0,5314.95386769764,0,10706.3370461086,0,444683.474644059,0,1
1,24,10,20,111601.316815131,54376.2065910487,101965.312227802,157177.120461962,237.541287876199,159.579422159084,3610.15760346562,0,0,0,0,0,0,0,30750.3451112568,107214.089397119,284269.529090229,942312.122311536,2359.51049034825,1687.25216469198,70954.1528852363,0,0,0,0,0,0,0,552291.911260735,0,117812.249545219,0,21480.0910265802,0,28502.6764359327,0,112497.295677521,0,5314.95386769764,0,10706.3370461086,0,444683.474644059,0,1
1,24,10,20,111601.316815131,54376.2065910487,101965.312227802,157177.120461962,237.541287876199,159.579422159084,3610.15760346562,0,0,0,0,0,0,0,30750.3451112568,107214.089397119,284269.529090229,942312.122311536,2359.51049034825,1687.25216469198,70954.1528852363,0,0,0,0,0,0,0,552291.911260735,0,117812.249545219,0,21480.0910265802,0,28502.6764359327,0,112497.295677521,0,5314.95386769764,0,10706.3370461086,0,444683.474644059,0,1
1,24,10,20,111601.316815131,54376.2065910487,101965.312227802,157177.120461962,237.541287876199,159.579422159084,3610.15760346562,0,0,0,0,0,0,0,30750.3451112568,107214.089397119,284269.529090229,942312.122311536,2359.51049034825,1687.25216469198,70954.1528852363,0,0,0,0,0,0,0,552291.911260735,0,117812.249545219,0,21480.0910265802,0,28502.6764359327,0,112497.295677521,0,5314.95386769764,0,10706.3370461086,0,444683.474644059,0,1
1,51,10,20,118442.739161955,52201.1358137895,99922.9318709145,154046.05075813,267.170251606352,152.783509137237,4300.15926523794,0,0,0,0,0,0,0,34725.3563563783,103949.076237613,283188.272270556,940779.86759327,2338.66471280106,1422.77449355817,75538.7714190205,0,0,0,0,0,0,0,546461.388924342,0,120464.042869725,0,18837.7849930171,0,26144.8556740187,0,115236.595319256,0,5227.44755046922,0,12256.7137086712,0,435281.257425236,0,1
1,24,10,20,111601.316815131,54376.2065910487,101965.312227802,157177.120461962,237.541287876199,159.579422159084,3610.15760346562,0,0,0,0,0,0,0,30750.3451112568,107214.089397119,284269.529090229,942312.122311536,2359.51049034825,1687.25216469198,70954.1528852363,0,0,0,0,0,0,0,552291.911260735,0,117812.249545219,0,21480.0910265802,0,28502.6764359327,0,112497.295677521,0,5314.95386769764,0,10706.3370461086,0,444683.474644059,0,1
1,24,10,20,111601.316815131,54376.2065910487,101965.312227802,157177.120461962,237.541287876199,159.579422159084,3610.15760346562,0,0,0,0,0,0,0,30750.3451112568,107214.089397119,284269.529090229,942312.122311536,2359.51049034825,1687.25216469198,70954.1528852363,0,0,0,0,0,0,0,552291.911260735,0,117812.249545219,0,21480.0910265802,0,28502.6764359327,0,112497.295677521,0,5314.95386769764,0,10706.3370461086,0,444683.474644059,0,1
1,24,10,20,111601.316815131,54376.2065910487,101965.312227802,157177.120461962,237.541287876199,159.579422159084,3610.15760346562,0,0,0,0,0,0,0,30750.3451112568,107214.089397119,284269.529090229,942312.122311536,2359.51049034825,1687.25216469198,70954.1528852363,0,0,0,0,0,0,0,552291.911260735,0,117812.249545219,0,21480.0910265802,0,28502.6764359327,0,112497.295677521,0,5314.95386769764,0,10706.3370461086,0,444683.474644059,0,1
1,24,10,20,111601.316815131,54376.2065910487,101965.312227802,157177.120461962,237.541287876199,159.579422159084,3610.15760346562,0,0,0,0,0,0,0,30750.3451112568,107214.089397119,284269.529090229,942312.122311536,2359.51049034825,1687.25216469198,70954.1528852363,0,0,0,0,0,0,0,552291.911260735,0,117812.249545219,0,21480.0910265802,0,28502.6764359327,0,112497.295677521,0,5314.95386769764,0,10706.3370461086,0,444683.474644059,0,1
1,64,10,20,118452.446449386,52486.231569931,101545.226507592,151811.616344709,276.222261552812,161.789543185206,4384.28564578255,0,0,0,0,0,0,0,34485.276433756,107032.126980336,295151.955645763,925223.118685492,2387.56564666182,1484.96366563888,74873.2697589845,0,0,0,0,0,0,0,543327.902941743,0,125481.672948715,0,20357.8955185495,0,30037.4788502185,0,119845.384822272,0,5636.28812644287,0,12876.8864874839,0,434763.47193075,0,1
1,24,10,20,111601.316815131,54376.2065910487,101965.312227802,157177.120461962,237.541287876199,159.579422159084,3610.15760346562,0,0,0,0,0,0,0,30750.3451112568,107214.089397119,284269.529090229,942312.122311536,2359.51049034825,1687.25216469198,70954.1528852363,0,0,0,0,0,0,0,552291.911260735,0,117812.249545219,0,21480.0910265802,0,28502.6764359327,0,112497.295677521,0,5314.95386769764,0,10706.3370461086,0,444683.474644059,0,1
1,15,8,20,128291.753449581,49648.8941954031,95245.0188893683,152739.680828141,247.59434957386,143.732581242277,3598.04476186569,0,0,0,0,0,0,0,43640.1177223968,91103.4420061309,249516.859413363,987585.575918546,2218.42711053824,1367.91162977519,70353.2659936955,0,0,0,0,0,0,0,560948.401729322,0,90949.6959769369,0,14391.0762120545,0,22853.2777406893,0,86300.0313385497,0,4649.66463838719,0,9301.00718001092,0,423459.980596782,0,1
1,80,7,20,118779.114055144,51557.6041421737,98413.7227627394,156522.183114678,248.045790709182,150.144100244056,3844.4173107078,0,0,0,0,0,0,0,35560.4748758414,97687.5428572315,266153.401838493,967375.315023488,2250.48731725876,1447.59480202957,72486.2777707223,0,0,0,0,0,0,0,552889.09513784,0,106630.221899257,0,17635.8174766439,0,25528.3798854319,0,101805.993478404,0,4824.22842085293,0,10593.2866372758,0,435480.598248431,0,1
1,24,10,20,111601.316815131,54376.2065910487,101965.312227802,157177.120461962,237.541287876199,159.579422159084,3610.15760346562,0,0,0,0,0,0,0,30750.3451112568,107214.089397119,284269.529090229,942312.122311536,2359.51049034825,1687.25216469198,70954.1528852363,0,0,0,0,0,0,0,552291.911260735,0,117812.249545219,0,21480.0910265802,0,28502.6764359327,0,112497.295677521,0,5314.95386769764,0,10706.3370461086,0,444683.474644059,0,1
1,24,10,20,111601.316815131,54376.2065910487,101965.312227802,157177.120461962,237.541287876199,159.579422159084,3610.15760346562,0,0,0,0,0,0,0,30750.3451112568,107214.089397119,284269.529090229,942312.122311536,2359.51049034825,1687.25216469198,70954.1528852363,0,0,0,0,0,0,0,552291.911260735,0,117812.249545219,0,21480.0910265802,0,28502.6764359327,0,112497.295677521,0,5314.95386769764,0,10706.3370461086,0,444683.474644059,0,1
1,24,10,20,111601.316815131,54376.2065910487,101965.312227802,157177.120461962,237.541287876199,159.579422159084,3610.15760346562,0,0,0,0,0,0,0,30750.3451112568,107214.089397119,284269.529090229,942312.122311536,2359.51049034825,1687.25216469198,70954.1528852363,0,0,0,0,0,0,0,552291.911260735,0,117812.249545219,0,21480.0910265802,0,28502.6764359327,0,112497.295677521,0,5314.95386769764,0,10706.3370461086,0,444683.474644059,0,1
1,24,10,20,111601.316815131,54376.2065910487,101965.312227802,157177.120461962,237.541287876199,159.579422159084,3610.15760346562,0,0,0,0,0,0,0,30750.3451112568,107214.089397119,284269.529090229,942312.122311536,2359.51049034825,1687.25216469198,70954.1528852363,0,0,0,0,0,0,0,552291.911260735,0,117812.249545219,0,21480.0910265802,0,28502.6764359327,0,112497.295677521,0,5314.95386769764,0,10706.3370461086,0,444683.474644059,0,1
1,24,10,20,111601.316815131,54376.2065910487,101965.312227802,157177.120461962,237.541287876199,159.579422159084,3610.15760346562,0,0,0,0,0,0,0,30750.3451112568,107214.089397119,284269.529090229,942312.122311536,2359.51049034825,1687.25216469198,70954.1528852363,0,0,0,0,0,0,0,552291.911260735,0,117812.249545219,0,21480.0910265802,0,28502.6764359327,0,112497.295677521,0,5314.95386769764,0,10706.3370461086,0,444683.474644059,0,1
1,24,10,20,111601.316815131,54376.2065910487,101965.312227802,157177.120461962,237.541287876199,159.579422159084,3610.15760346562,0,0,0,0,0,0,0,30750.3451112568,107214.089397119,284269.529090229,942312.122311536,2359.51049034825,1687.25216469198,70954.1528852363,0,0,0,0,0,0,0,552291.911260735,0,117812.249545219,0,21480.0910265802,0,28502.6764359327,0,112497.295677521,0,5314.95386769764,0,10706.3370461086,0,444683.474644059,0,1
1,90,8,20,124154.679238212,51033.9755689677,99005.3712798883,150856.267801747,261.092299159149,161.975873801715,4066.83080650155,0,0,0,0,0,0,0,39768.2094917498,98296.2840824038,272467.916433162,956076.657898605,2248.0494604505,1483.94358842812,73263.0609067395,0,0,0,0,0,0,0,555348.732100438,0,105282.720011781,0,16943.6112396384,0,25193.5943387376,0,100289.942908697,0,4992.77710308336,0,11044.558306701,0,428436.798191211,0,1
1,24,10,20,111601.316815131,54376.2065910487,101965.312227802,157177.120461962,237.541287876199,159.579422159084,3610.15760346562,0,0,0,0,0,0,0,30750.3451112568,107214.089397119,284269.529090229,942312.122311536,2359.51049034825,1687.25216469198,70954.1528852363,0,0,0,0,0,0,0,552291.911260735,0,117812.249545219,0,21480.0910265802,0,28502.6764359327,0,112497.295677521,0,5314.95386769764,0,10706.3370461086,0,444683.474644059,0,1
1,24,10,20,111601.316815131,54376.2065910487,101965.312227802,157177.120461962,237.541287876199,159.579422159084,3610.15760346562,0,0,0,0,0,0,0,30750.3451112568,107214.089397119,284269.529090229,942312.122311536,2359.51049034825,1687.25216469198,70954.1528852363,0,0,0,0,0,0,0,552291.911260735,0,117812.249545219,0,21480.0910265802,0,28502.6764359327,0,112497.295677521,0,5314.95386769764,0,10706.3370461086,0,444683.474644059,0,1
1,24,10,20,111601.316815131,54376.2065910487,101965.312227802,157177.120461962,237.541287876199,159.579422159084,3610.15760346562,0,0,0,0,0,0,0,30750.3451112568,107214.089397119,284269.529090229,942312.122311536,2359.51049034825,1687.25216469198,70954.1528852363,0,0,0,0,0,0,0,552291.911260735,0,117812.249545219,0,21480.0910265802,0,28502.6764359327,0,112497.295677521,0,5314.95386769764,0,10706.3370461086,0,444683.474644059,0,1
1,24,10,20,111601.316815131,54376.2065910487,101965.312227802,157177.120461962,237.541287876199,159.579422159084,3610.15760346562,0,0,0,0,0,0,0,30750.3451112568,107214.089397119,284269.529090229,942312.122311536,2359.51049034825,1687.25216469198,70954.1528852363,0,0,0,0,0,0,0,552291.911260735,0,117812.249545219,0,21480.0910265802,0,28502.6764359327,0,112497.295677521,0,5314.95386769764,0,10706.3370461086,0,444683.474644059,0,1
1,24,10,20,111601.316815131,54376.2065910487,101965.312227802,157177.120461962,237.541287876199,159.579422159084,3610.15760346562,0,0,0,0,0,0,0,30750.3451112568,107214.089397119,284269.529090229,942312.122311536,2359.51049034825,1687.25216469198,70954.1528852363,0,0,0,0,0,0,0,552291.911260735,0,117812.249545219,0,21480.0910265802,0,28502.6764359327,0,112497.295677521,0,5314.95386769764,0,10706.3370461086,0,444683.474644059,0,1
1,67,10,20,116201.238551807,52651.1594109771,98593.4440895798,156060.775125426,287.140818727211,199.951612125808,4732.19847176071,0,0,0,0,0,0,0,33338.9120052063,105374.15479272,278655.749704525,945452.887811192,2192.46743220605,1630.80861162228,72782.534577078,0,0,0,0,0,0,0,547255.119171213,0,121734.50986992,0,21900.8502151899,0,28088.308278961,0,116887.303975324,0,4847.2058945956,0,13964.864061803,0,438007.209710445,0,1
1,98,8,20,117997.586925257,51536.6637356038,96625.1710363052,157943.793869557,251.160113638955,174.710629806048,4352.00870442459,0,0,0,0,0,0,0,34185.9026155556,102012.21739952,270881.684488943,956015.884679606,2078.60581183246,1545.64786954413,72782.504916876,0,0,0,0,0,0,0,543416.123191061,0,120017.94163137,0,21710.9403051686,0,24984.466405618,0,115259.943652227,0,4757.99797914342,0,12751.454883761,0,435315.894291819,0,1
1,64,10,20,118452.446449386,52486.231569931,101545.226507592,151811.616344709,276.222261552812,161.789543185206,4384.28564578255,0,0,0,0,0,0,0,34485.276433756,107032.126980336,295151.955645763,925223.118685492,2387.56564666182,1484.96366563888,74873.2697589845,0,0,0,0,0,0,0,543327.902941743,0,125481.672948715,0,20357.8955185495,0,30037.4788502185,0,119845.384822272,0,5636.28812644287,0,12876.8864874839,0,434763.47193075,0,1
1,24,10,20,111601.316815131,54376.2065910487,101965.312227802,157177.120461962,237.541287876199,159.579422159084,3610.15760346562,0,0,0,0,0,0,0,30750.3451112568,107214.089397119,284269.529090229,942312.122311536,2359.51049034825,1687.25216469198,70954.1528852363,0,0,0,0,0,0,0,552291.911260735,0,117812.249545219,0,21480.0910265802,0,28502.6764359327,0,112497.295677521,0,5314.95386769764,0,10706.3370461086,0,444683.474644059,0,1
1,27,8,20,113784.302290513,53279.5252447087,102582.267117616,155464.248880752,248.546853981529,156.002753267767,3854.56106828057,0,0,0,0,0,0,0,32299.0374885251,102287.327751897,281625.236231356,948246.604165156,2329.20345645345,1556.86375522171,73370.1748522045,0,0,0,0,0,0,0,554348.150515676,0,113288.779735832,0,19044.7438586134,0,26101.9114563611,0,107709.920755692,0,5578.85898014007,0,10901.7926706015,0,442209.825366383,0,1
1,24,10,20,111601.316815131,54376.2065910487,101965.312227802,157177.120461962,237.541287876199,159.579422159084,3610.15760346562,0,0,0,0,0,0,0,30750.3451112568,107214.089397119,284269.529090229,942312.122311536,2359.51049034825,1687.25216469198,70954.1528852363,0,0,0,0,0,0,0,552291.911260735,0,117812.249545219,0,21480.0910265802,0,28502.6764359327,0,112497.295677521,0,5314.95386769764,0,10706.3370461086,0,444683.474644059,0,1
1,24,10,20,111601.316815131,54376.2065910487,101965.312227802,157177.120461962,237.541287876199,159.579422159084,3610.15760346562,0,0,0,0,0,0,0,30750.3451112568,107214.089397119,284269.529090229,942312.122311536,2359.51049034825,1687.25216469198,70954.1528852363,0,0,0,0,0,0,0,552291.911260735,0,117812.249545219,0,21480.0910265802,0,28502.6764359327,0,112497.295677521,0,5314.95386769764,0,10706.3370461086,0,444683.474644059,0,1
1,24,10,20,111601.316815131,54376.2065910487,101965.312227802,157177.120461962,237.541287876199,159.579422159084,3610.15760346562,0,0,0,0,0,0,0,30750.3451112568,107214.089397119,284269.529090229,942312.122311536,2359.51049034825,1687.25216469198,70954.1528852363,0,0,0,0,0,0,0,552291.911260735,0,117812.249545219,0,21480.0910265802,0,28502.6764359327,0,112497.295677521,0,5314.95386769764,0,10706.3370461086,0,444683.474644059,0,1
1,24,10,20,111601.316815131,54376.2065910487,101965.312227802,157177.120461962,237.541287876199,159.579422159084,3610.15760346562,0,0,0,0,0,0,0,30750.3451112568,107214.089397119,284269.529090229,942312.122311536,2359.51049034825,1687.25216469198,70954.1528852363,0,0,0,0,0,0,0,552291.911260735,0,117812.249545219,0,21480.0910265802,0,28502.6764359327,0,112497.295677521,0,5314.95386769764,0,10706.3370461086,0,444683.474644059,0,1
1,24,10,20,111601.316815131,54376.2065910487,101965.312227802,157177.120461962,237.541287876199,159.579422159084,3610.15760346562,0,0,0,0,0,0,0,30750.3451112568,107214.089397119,284269.529090229,942312.122311536,2359.51049034825,1687.25216469198,70954.1528852363,0,0,0,0,0,0,0,552291.911260735,0,117812.249545219,0,21480.0910265802,0,28502.6764359327,0,112497.295677521,0,5314.95386769764,0,10706.3370461086,0,444683.474644059,0,1
1,98,8,20,117997.586925257,51536.6637356038,96625.1710363052,157943.793869557,251.160113638955,174.710629806048,4352.00870442459,0,0,0,0,0,0,0,34185.9026155556,102012.21739952,270881.684488943,956015.884679606,2078.60581183246,1545.64786954413,72782.504916876,0,0,0,0,0,0,0,543416.123191061,0,120017.94163137,0,21710.9403051686,0,24984.466405618,0,115259.943652227,0,4757.99797914342,0,12751.454883761,0,435315.894291819,0,1
1,24,10,20,111601.316815131,54376.2065910487,101965.312227802,157177.120461962,237.541287876199,159.579422159084,3610.15760346562,0,0,0,0,0,0,0,30750.3451112568,107214.089397119,284269.529090229,942312.122311536,2359.51049034825,1687.25216469198,70954.1528852363,0,0,0,0,0,0,0,552291.911260735,0,117812.249545219,0,21480.0910265802,0,28502.6764359327,0,112497.295677521,0,5314.95386769764,0,10706.3370461086,0,444683.474644059,0,1
1,24,10,20,111601.316815131,54376.2065910487,101965.312227802,157177.120461962,237.541287876199,159.579422159084,3610.15760346562,0,0,0,0,0,0,0,30750.3451112568,107214.089397119,284269.529090229,942312.122311536,2359.51049034825,1687.25216469198,70954.1528852363,0,0,0,0,0,0,0,552291.911260735,0,117812.249545219,0,21480.0910265802,0,28502.6764359327,0,112497.295677521,0,5314.95386769764,0,10706.3370461086,0,444683.474644059,0,1
1,98,8,20,117997.586925257,51536.6637356038,96625.1710363052,157943.793869557,251.160113638955,174.710629806048,4352.00870442459,0,0,0,0,0,0,0,34185.9026155556,102012.21739952,270881.684488943,956015.884679606,2078.60581183246,1545.64786954413,72782.504916876,0,0,0,0,0,0,0,543416.123191061,0,120017.94163137,0,21710.9403051686,0,24984.466405618,0,115259.943652227,0,4757.99797914342,0,12751.454883761,0,435315.894291819,0,1
1,24,10,20,111601.316815131,54376.2065910487,101965.312227802,157177.120461962,237.541287876199,159.579422159084,3610.15760346562,0,0,0,0,0,0,0,30750.3451112568,107214.089397119,284269.529090229,942312.122311536,2359.51049034825,1687.25216469198,70954.1528852363,0,0,0,0,0,0,0,552291.911260735,0,117812.249545219,0,21480.0910265802,0,28502.6764359327,0,112497.295677521,0,5314.95386769764,0,10706.3370461086,0,444683.474644059,0,1
1,24,10,20,111601.316815131,54376.2065910487,101965.312227802,157177.120461962,237.541287876199,159.579422159084,3610.15760346562,0,0,0,0,0,0,0,30750.3451112568,107214.089397119,284269.529090229,942312.122311536,2359.51049034825,1687.25216469198,70954.1528852363,0,0,0,0,0,0,0,552291.911260735,0,117812.249545219,0,21480.0910265802,0,28502.6764359327,0,112497.295677521,0,5314.95386769764,0,10706.3370461086,0,444683.474644059,0,1
1,24,10,20,111601.316815131,54376.2065910487,101965.312227802,157177.120461962,237.541287876199,159.579422159084,3610.15760346562,0,0,0,0,0,0,0,30750.3451112568,107214.089397119,284269.529090229,942312.122311536,2359.51049034825,1687.25216469198,70954.1528852363,0,0,0,0,0,0,0,552291.911260735,0,117812.249545219,0,21480.0910265802,0,28502.6764359327,0,112497.295677521,0,5314.95386769764,0,10706.3370461086,0,444683.474644059,0,1
1,64,10,20,118452.446449386,52486.231569931,101545.226507592,151811.616344709,276.222261552812,161.789543185206,4384.28564578255,0,0,0,0,0,0,0,34485.276433756,107032.126980336,295151.955645763,925223.118685492,2387.56564666182,1484.96366563888,74873.2697589845,0,0,0,0,0,0,0,543327.902941743,0,125481.672948715,0,20357.8955185495,0,30037.4788502185,0,119845.384822272,0,5636.28812644287,0,12876.8864874839,0,434763.47193075,0,1
1,24,10,20,111601.316815131,54376.2065910487,101965.312227802,157177.120461962,237.541287876199,159.579422159084,3610.15760346562,0,0,0,0,0,0,0,30750.3451112568,107214.089397119,284269.529090229,942312.122311536,2359.51049034825,1687.25216469198,70954.1528852363,0,0,0,0,0,0,0,552291.911260735,0,117812.249545219,0,21480.0910265802,0,28502.6764359327,0,112497.295677521,0,5314.95386769764,0,10706.3370461086,0,444683.474644059,0,1
1,24,10,20,111601.316815131,54376.2065910487,101965.312227802,157177.120461962,237.541287876199,159.579422159084,3610.15760346562,0,0,0,0,0,0,0,30750.3451112568,107214.089397119,284269.529090229,942312.122311536,2359.51049034825,1687.25216469198,70954.1528852363,0,0,0,0,0,0,0,552291.911260735,0,117812.249545219,0,21480.0910265802,0,28502.6764359327,0,112497.295677521,0,5314.95386769764,0,10706.3370461086,0,444683.474644059,0,1
1,24,10,20,111601.316815131,54376.2065910487,101965.312227802,157177.120461962,237.541287876199,159.579422159084,3610.15760346562,0,0,0,0,0,0,0,30750.3451112568,107214.089397119,284269.529090229,942312.122311536,2359.51049034825,1687.25216469198,70954.1528852363,0,0,0,0,0,0,0,552291.911260735,0,117812.249545219,0,21480.0910265802,0,28502.6764359327,0,112497.295677521,0,5314.95386769764,0,10706.3370461086,0,444683.474644059,0,1
1,24,10,20,111601.316815131,54376.2065910487,101965.312227802,157177.120461962,237.541287876199,159.579422159084,3610.15760346562,0,0,0,0,0,0,0,30750.3451112568,107214.089397119,284269.529090229,942312.122311536,2359.51049034825,1687.25216469198,70954.1528852363,0,0,0,0,0,0,0,552291.911260735,0,117812.249545219,0,21480.0910265802,0,28502.6764359327,0,112497.295677521,0,5314.95386769764,0,10706.3370461086,0,444683.474644059,0,1
1,24,10,20,111601.316815131,54376.2065910487,101965.312227802,157177.120461962,237.541287876199,159.579422159084,3610.15760346562,0,0,0,0,0,0,0,30750.3451112568,107214.089397119,284269.529090229,942312.122311536,2359.51049034825,1687.25216469198,70954.1528852363,0,0,0,0,0,0,0,552291.911260735,0,117812.249545219,0,21480.0910265802,0,28502.6764359327,0,112497.295677521,0,5314.95386769764,0,10706.3370461086,0,444683.474644059,0,1
1,98,8,20,117997.586925257,51536.6637356038,96625.1710363052,157943.793869557,251.160113638955,174.710629806048,4352.00870442459,0,0,0,0,0,0,0,34185.9026155556,102012.21739952,270881.684488943,956015.884679606,2078.60581183246,1545.64786954413,72782.504916876,0,0,0,0,0,0,0,543416.123191061,0,120017.94163137,0,21710.9403051686,0,24984.466405618,0,115259.943652227,0,4757.99797914342,0,12751.454883761,0,435315.894291819,0,1
1,7,7,20,110682.620384679,54285.1886218848,101930.957713368,157160.809691668,283.785905056288,190.296320794136,4476.05916262759,0,0,0,0,0,0,0,30425.8247162862,105325.324039733,280159.478455389,946445.436605367,2325.29978760467,1663.51734426884,74232.0549462012,0,0,0,0,0,0,0,555728.016479317,0,119023.491083841,0,20490.6855395369,0,27617.519493079,0,114182.66716407,0,4840.82391977105,0,12902.4588788118,0,446351.502384571,0,1
1,14,8,20,126591.379063669,49961.2647322267,96882.6063255914,152192.142978707,248.674943409346,144.777622779043,3734.25961608109,0,0,0,0,0,0,0,41588.8696876465,94121.0978623797,261378.513623317,971925.19909771,2252.24995564398,1392.31617795976,71964.0882533158,0,0,0,0,0,0,0,554957.985159282,0,98783.2016801822,0,15724.9627458299,0,24615.1333497371,0,93989.7582860228,0,4793.4433941594,0,9925.91343862757,0,425229.869860414,0,1
1,24,10,20,111601.316815131,54376.2065910487,101965.312227802,157177.120461962,237.541287876199,159.579422159084,3610.15760346562,0,0,0,0,0,0,0,30750.3451112568,107214.089397119,284269.529090229,942312.122311536,2359.51049034825,1687.25216469198,70954.1528852363,0,0,0,0,0,0,0,552291.911260735,0,117812.249545219,0,21480.0910265802,0,28502.6764359327,0,112497.295677521,0,5314.95386769764,0,10706.3370461086,0,444683.474644059,0,1
1,24,10,20,111601.316815131,54376.2065910487,101965.312227802,157177.120461962,237.541287876199,159.579422159084,3610.15760346562,0,0,0,0,0,0,0,30750.3451112568,107214.089397119,284269.529090229,942312.122311536,2359.51049034825,1687.25216469198,70954.1528852363,0,0,0,0,0,0,0,552291.911260735,0,117812.249545219,0,21480.0910265802,0,28502.6764359327,0,112497.295677521,0,5314.95386769764,0,10706.3370461086,0,444683.474644059,0,1
1,64,10,20,118452.446449386,52486.231569931,101545.226507592,151811.616344709,276.222261552812,161.789543185206,4384.28564578255,0,0,0,0,0,0,0,34485.276433756,107032.126980336,295151.955645763,925223.118685492,2387.56564666182,1484.96366563888,74873.2697589845,0,0,0,0,0,0,0,543327.902941743,0,125481.672948715,0,20357.8955185495,0,30037.4788502185,0,119845.384822272,0,5636.28812644287,0,12876.8864874839,0,434763.47193075,0,1
1,30,6,20,116469.583546264,53437.3682996537,95386.5502154819,159560.844812018,240.548819852744,166.690233241012,4063.22560693633,0,0,0,0,0,0,0,34148.445104112,105749.843547954,262129.53288162,967332.595943796,2030.42496714597,1501.14528264106,69436.9449453677,0,0,0,0,0,0,0,555072.990520733,0,109455.669896176,0,18430.9042481922,0,23393.9338441496,0,107172.444570372,0,2283.22532580492,0,11575.7306463336,0,438772.499472115,0,1
1,24,10,20,111601.316815131,54376.2065910487,101965.312227802,157177.120461962,237.541287876199,159.579422159084,3610.15760346562,0,0,0,0,0,0,0,30750.3451112568,107214.089397119,284269.529090229,942312.122311536,2359.51049034825,1687.25216469198,70954.1528852363,0,0,0,0,0,0,0,552291.911260735,0,117812.249545219,0,21480.0910265802,0,28502.6764359327,0,112497.295677521,0,5314.95386769764,0,10706.3370461086,0,444683.474644059,0,1
1,24,10,20,111601.316815131,54376.2065910487,101965.312227802,157177.120461962,237.541287876199,159.579422159084,3610.15760346562,0,0,0,0,0,0,0,30750.3451112568,107214.089397119,284269.529090229,942312.122311536,2359.51049034825,1687.25216469198,70954.1528852363,0,0,0,0,0,0,0,552291.911260735,0,117812.249545219,0,21480.0910265802,0,28502.6764359327,0,112497.295677521,0,5314.95386769764,0,10706.3370461086,0,444683.474644059,0,1
1,24,10,20,111601.316815131,54376.2065910487,101965.312227802,157177.120461962,237.541287876199,159.579422159084,3610.15760346562,0,0,0,0,0,0,0,30750.3451112568,107214.089397119,284269.529090229,942312.122311536,2359.51049034825,1687.25216469198,70954.1528852363,0,0,0,0,0,0,0,552291.911260735,0,117812.249545219,0,21480.0910265802,0,28502.6764359327,0,112497.295677521,0,5314.95386769764,0,10706.3370461086,0,444683.474644059,0,1
