"time","scenario","pop_mean","inc_mean","prev_mean","mort_mean","prev_ltbi_mean","ari_all_mean","inc_decline_mean","mort_decline_mean","inc_decline_prop_acf_mean","mort_decline_prop_acf_mean","inc_decline0_mean","mort_decline0_mean","pop_lb","inc_lb","prev_lb","mort_lb","prev_ltbi_lb","ari_all_lb","inc_decline_lb","mort_decline_lb","inc_decline_prop_acf_lb","mort_decline_prop_acf_lb","inc_decline0_lb","mort_decline0_lb","pop_ub","inc_ub","prev_ub","mort_ub","prev_ltbi_ub","ari_all_ub","inc_decline_ub","mort_decline_ub","inc_decline_prop_acf_ub","mort_decline_prop_acf_ub","inc_decline0_ub","mort_decline0_ub"
-110,"No Intervention",1833266.36714576,0,283.176622300138,NA,0.321646696187543,NA,NA,NA,NA,NA,1,NA,1832441.68775746,0,245.418492868356,NA,0.291868065103942,NA,NA,NA,NA,NA,1,NA,1836349.04694515,0,292.662312097788,NA,0.338046737026928,NA,NA,NA,NA,NA,1,NA
-109,"ACF",1833620.35172898,0,282.645930208275,NA,0.321358813066004,NA,NA,NA,NA,NA,1,NA,1832793.247589,0,245.109976851385,NA,0.291742195417257,NA,NA,NA,NA,NA,1,NA,1836717.11342409,0,291.993068673296,NA,0.337679389431978,NA,NA,NA,NA,NA,1,NA
-109,"ACF & TPT",1833620.35172898,0,282.645930208275,NA,0.321358813066004,NA,NA,NA,NA,NA,1,NA,1832793.247589,0,245.109976851385,NA,0.291742195417257,NA,NA,NA,NA,NA,1,NA,1836717.11342409,0,291.993068673296,NA,0.337679389431978,NA,NA,NA,NA,NA,1,NA
-109,"No Intervention",1833620.35172898,0,282.645930208275,NA,0.321358813066004,NA,NA,NA,NA,NA,1,NA,1832793.247589,0,245.109976851385,NA,0.291742195417257,NA,NA,NA,NA,NA,1,NA,1836717.11342409,0,291.993068673296,NA,0.337679389431978,NA,NA,NA,NA,NA,1,NA
-108,"ACF",1833974.61103204,316.327810385348,282.114858140789,55.1814414473015,0.321069571582144,0.225452294608872,0,0,NA,NA,-0.183244503974309,-0.33118185503126,1833145.13052771,276.497340701557,244.801007249771,44.7012292862992,0.291615661023166,0.198057787214793,0,0,NA,NA,-0.231511510915871,-0.422812995603858,1837085.34091309,338.837658682862,291.323794528733,56.7981774952649,0.337310422661668,0.231069590193485,0,0,NA,NA,-0.111578143432513,-0.206504777095728
-108,"ACF & TPT",1833974.61103204,316.327810385348,282.114858140789,55.1814414473015,0.321069571582144,0.225452294608872,0,0,NA,NA,-0.183244503974309,-0.33118185503126,1833145.13052771,276.497340701557,244.801007249771,44.7012292862992,0.291615661023166,0.198057787214793,0,0,NA,NA,-0.231511510915871,-0.422812995603858,1837085.34091309,338.837658682862,291.323794528733,56.7981774952649,0.337310422661668,0.231069590193485,0,0,NA,NA,-0.111578143432513,-0.206504777095728
-108,"No Intervention",1833974.61103204,316.327810385348,282.114858140789,55.1814414473015,0.321069571582144,0.225452294608872,0,0,NA,NA,-0.183244503974309,-0.33118185503126,1833145.13052771,276.497340701557,244.801007249771,44.7012292862992,0.291615661023166,0.198057787214793,0,0,NA,NA,-0.231511510915871,-0.422812995603858,1837085.34091309,338.837658682862,291.323794528733,56.7981774952649,0.337310422661668,0.231069590193485,0,0,NA,NA,-0.111578143432513,-0.206504777095728
-107,"ACF",1834329.14505328,315.888572014597,281.583431659422,55.0441835688778,0.320778988911326,0.225028539128934,0,0,NA,NA,-0.181604834651736,-0.32787332623666,1833497.33644749,276.195701603592,244.491598467238,44.615787150324,0.291488468799415,0.197752300133973,0,0,NA,NA,-0.229400150369615,-0.418396115874587,1837453.72954375,338.25999919431,290.654522071393,56.6278267103366,0.336939859733708,0.230633484790373,0,0,NA,NA,-0.110610599635277,-0.204548825245576
-107,"ACF & TPT",1834329.14505328,315.888572014597,281.583431659422,55.0441835688778,0.320778988911326,0.225028539128934,0,0,NA,NA,-0.181604834651736,-0.32787332623666,1833497.33644749,276.195701603592,244.491598467238,44.615787150324,0.291488468799415,0.197752300133973,0,0,NA,NA,-0.229400150369615,-0.418396115874587,1837453.72954375,338.25999919431,290.654522071393,56.6278267103366,0.336939859733708,0.230633484790373,0,0,NA,NA,-0.110610599635277,-0.204548825245576
-107,"No Intervention",1834329.14505328,315.888572014597,281.583431659422,55.0441835688778,0.320778988911326,0.225028539128934,0,0,NA,NA,-0.181604834651736,-0.32787332623666,1833497.33644749,276.195701603592,244.491598467238,44.615787150324,0.291488468799415,0.197752300133973,0,0,NA,NA,-0.229400150369615,-0.418396115874587,1837453.72954375,338.25999919431,290.654522071393,56.6278267103366,0.336939859733708,0.230633484790373,0,0,NA,NA,-0.110610599635277,-0.204548825245576
